,Time,P_kw,PV_kw,WindPower_MW,Wind_kw,NetLoad_kw
12894,2025-05-15 07:30:00,79200.0,4422.063943271907,0.2477755863385368,247.7755863385368,74530.16047038956
12895,2025-05-15 07:45:00,76560.0,5249.125460727774,0.24083631336387734,240.83631336387734,71070.03822590834
12896,2025-05-15 08:00:00,76560.0,6055.671786089687,0.2338970403892174,233.8970403892174,70270.4311735211
12897,2025-05-15 08:15:00,79200.0,6854.0044367576265,0.047576637195967636,47.576637195967635,72298.41892604642
12898,2025-05-15 08:30:00,79200.0,7625.642960226246,0.011888947612002385,11.888947612002385,71562.46809216174
12899,2025-05-15 08:45:00,79200.0,8364.139691490243,0.0,0.0,70835.86030850976
12900,2025-05-15 09:00:00,81840.0,9064.224129701128,0.0,0.0,72775.77587029888
12901,2025-05-15 09:15:00,79200.0,9721.562802091199,0.0,0.0,69478.4371979088
12902,2025-05-15 09:30:00,76560.0,10332.580185948755,0.011888947612002385,11.888947612002385,66215.53086643924
12903,2025-05-15 09:45:00,76560.0,10894.32263856095,0.047576637195967636,47.576637195967635,65618.1007242431
12904,2025-05-15 10:00:00,76560.0,11404.352512875068,0.2338970403892174,233.8970403892174,64921.750446735714
12905,2025-05-15 10:15:00,76560.0,11860.664500424407,0.31716831608513635,317.1683160851363,64382.167183490455
