,time,value
11304,2025-07-08 06:00:00,9394.38
11305,2025-07-08 06:05:00,9602.37
11306,2025-07-08 06:10:00,9310.36
11307,2025-07-08 06:15:00,9378.37
11308,2025-07-08 06:20:00,9410.38
11309,2025-07-08 06:25:00,9306.42
11310,2025-07-08 06:30:00,9382.38
11311,2025-07-08 06:35:00,9330.38
11312,2025-07-08 06:40:00,9386.38
11313,2025-07-08 06:45:00,9402.37
11314,2025-07-08 06:50:00,9814.36
11315,2025-07-08 06:55:00,9710.37
11316,2025-07-08 07:00:00,9522.36
11317,2025-07-08 07:05:00,9518.39
11318,2025-07-08 07:10:00,9330.38
11319,2025-07-08 07:15:00,9450.37
11320,2025-07-08 07:20:00,9346.36
11321,2025-07-08 07:25:00,9458.38
11322,2025-07-08 07:30:00,9566.39
11323,2025-07-08 07:35:00,9334.38
11324,2025-07-08 07:40:00,9354.37
11325,2025-07-08 07:45:00,9450.37
11326,2025-07-08 07:50:00,9386.39
11327,2025-07-08 07:55:00,9410.37
11328,2025-07-08 08:00:00,9378.37
11329,2025-07-08 08:05:00,9374.38
11330,2025-07-08 08:10:00,9574.38
11331,2025-07-08 08:15:00,9486.4
11332,2025-07-08 08:20:00,9550.37
11333,2025-07-08 08:25:00,9442.41
11334,2025-07-08 08:30:00,9354.39
11335,2025-07-08 08:35:00,9274.41
11336,2025-07-08 08:40:00,9342.4
11337,2025-07-08 08:45:00,9226.4
11338,2025-07-08 08:50:00,9286.41
11339,2025-07-08 08:55:00,9314.41
11340,2025-07-08 09:00:00,9438.39
11341,2025-07-08 09:05:00,9374.41
11342,2025-07-08 09:10:00,9346.39
11343,2025-07-08 09:15:00,9250.41
11344,2025-07-08 09:20:00,9274.37
11345,2025-07-08 09:25:00,9478.39
11346,2025-07-08 09:30:00,9358.39
11347,2025-07-08 09:35:00,9434.42
11348,2025-07-08 09:40:00,9282.37
11349,2025-07-08 09:45:00,9214.38
11350,2025-07-08 09:50:00,9214.39
11351,2025-07-08 09:55:00,9230.39
11352,2025-07-08 10:00:00,9374.35
11353,2025-07-08 10:05:00,9390.39
11354,2025-07-08 10:10:00,9450.37
11355,2025-07-08 10:15:00,9378.39
11356,2025-07-08 10:20:00,9278.37
11357,2025-07-08 10:25:00,9250.35
11358,2025-07-08 10:30:00,9378.35
11359,2025-07-08 10:35:00,9362.37
11360,2025-07-08 10:40:00,9414.39
11361,2025-07-08 10:45:00,9438.37
11362,2025-07-08 10:50:00,9346.4
11363,2025-07-08 10:55:00,9366.37
11364,2025-07-08 11:00:00,9306.38
11365,2025-07-08 11:05:00,9494.37
11366,2025-07-08 11:10:00,9410.39
11367,2025-07-08 11:15:00,9334.44
11368,2025-07-08 11:20:00,9330.4
11369,2025-07-08 11:25:00,9242.37
11370,2025-07-08 11:30:00,9314.36
11371,2025-07-08 11:35:00,9306.4
11372,2025-07-08 11:40:00,9302.37
11373,2025-07-08 11:45:00,9274.35
11374,2025-07-08 11:50:00,9182.37
11375,2025-07-08 11:55:00,9162.39
11376,2025-07-08 12:00:00,9218.37
11377,2025-07-08 12:05:00,9202.37
11378,2025-07-08 12:10:00,9218.37
11379,2025-07-08 12:15:00,9218.39
11380,2025-07-08 12:20:00,9234.37
11381,2025-07-08 12:25:00,9218.4
11382,2025-07-08 12:30:00,9198.39
11383,2025-07-08 12:35:00,9258.39
11384,2025-07-08 12:40:00,9202.38
11385,2025-07-08 12:45:00,9166.37
11386,2025-07-08 12:50:00,9198.38
11387,2025-07-08 12:55:00,9162.37
11388,2025-07-08 13:00:00,9210.39
11389,2025-07-08 13:05:00,9218.39
11390,2025-07-08 13:10:00,9282.37
11391,2025-07-08 13:15:00,9410.4
11392,2025-07-08 13:20:00,9318.38
11393,2025-07-08 13:25:00,9446.39
11394,2025-07-08 13:30:00,9602.41
11395,2025-07-08 13:35:00,9346.36
11396,2025-07-08 13:40:00,9326.41
11397,2025-07-08 13:45:00,9538.39
11398,2025-07-08 13:50:00,9442.39
11399,2025-07-08 13:55:00,9626.41
11400,2025-07-08 14:00:00,9550.39
11401,2025-07-08 14:05:00,9458.36
11402,2025-07-08 14:10:00,9374.4
11403,2025-07-08 14:15:00,9570.4
11404,2025-07-08 14:20:00,9634.41
11405,2025-07-08 14:25:00,9538.41
11406,2025-07-08 14:30:00,9470.37
11407,2025-07-08 14:35:00,9462.43
11408,2025-07-08 14:40:00,9658.39
11409,2025-07-08 14:45:00,9742.36
11410,2025-07-08 14:50:00,9618.38
11411,2025-07-08 14:55:00,9662.41
11412,2025-07-08 15:00:00,9474.38
11413,2025-07-08 15:05:00,9422.35
11414,2025-07-08 15:10:00,9586.39
11415,2025-07-08 15:15:00,9486.39
11416,2025-07-08 15:20:00,9494.39
11417,2025-07-08 15:25:00,9714.38
11418,2025-07-08 15:30:00,9510.37
11419,2025-07-08 15:35:00,9510.37
11420,2025-07-08 15:40:00,9434.4
11421,2025-07-08 15:45:00,9478.36
11422,2025-07-08 15:50:00,9614.39
11423,2025-07-08 15:55:00,9654.38
11424,2025-07-08 16:00:00,9546.38
11425,2025-07-08 16:05:00,9602.39
11426,2025-07-08 16:10:00,9426.38
11427,2025-07-08 16:15:00,9374.38
11428,2025-07-08 16:20:00,9594.36
11429,2025-07-08 16:25:00,9554.37
11430,2025-07-08 16:30:00,9602.4
11431,2025-07-08 16:35:00,9618.38
11432,2025-07-08 16:40:00,9518.38
11433,2025-07-08 16:45:00,9538.39
11434,2025-07-08 16:50:00,9650.39
11435,2025-07-08 16:55:00,9686.37
11436,2025-07-08 17:00:00,9650.39
11437,2025-07-08 17:05:00,9526.37
11438,2025-07-08 17:10:00,9542.39
11439,2025-07-08 17:15:00,9586.39
11440,2025-07-08 17:20:00,9602.36
11441,2025-07-08 17:25:00,9722.4
11442,2025-07-08 17:30:00,9802.38
11443,2025-07-08 17:35:00,9678.37
11444,2025-07-08 17:40:00,9494.37
11445,2025-07-08 17:45:00,9482.37
11446,2025-07-08 17:50:00,9494.39
11447,2025-07-08 17:55:00,9478.39
11448,2025-07-08 18:00:00,9470.36
11449,2025-07-08 18:05:00,9490.36
11450,2025-07-08 18:10:00,9438.38
11451,2025-07-08 18:15:00,9386.37
11452,2025-07-08 18:20:00,9510.44
11453,2025-07-08 18:25:00,9478.38
11454,2025-07-08 18:30:00,9418.39
11455,2025-07-08 18:35:00,9442.41
11456,2025-07-08 18:40:00,9550.36
11457,2025-07-08 18:45:00,9498.39
11458,2025-07-08 18:50:00,9446.39
11459,2025-07-08 18:55:00,9422.36
11460,2025-07-08 19:00:00,9426.4
11461,2025-07-08 19:05:00,9438.39
11462,2025-07-08 19:10:00,9486.38
11463,2025-07-08 19:15:00,9406.38
11464,2025-07-08 19:20:00,9358.38
11465,2025-07-08 19:25:00,9486.36
11466,2025-07-08 19:30:00,9454.36
11467,2025-07-08 19:35:00,9450.38
11468,2025-07-08 19:40:00,9438.39
11469,2025-07-08 19:45:00,9402.38
11470,2025-07-08 19:50:00,9442.39
11471,2025-07-08 19:55:00,9434.42
11472,2025-07-08 20:00:00,9398.36
11473,2025-07-08 20:05:00,9394.39
11474,2025-07-08 20:10:00,9506.37
11475,2025-07-08 20:15:00,9478.39
11476,2025-07-08 20:20:00,9466.36
11477,2025-07-08 20:25:00,9466.4
11478,2025-07-08 20:30:00,9454.38
11479,2025-07-08 20:35:00,9550.36
11480,2025-07-08 20:40:00,9530.38
11481,2025-07-08 20:45:00,9462.37
11482,2025-07-08 20:50:00,9406.38
11483,2025-07-08 20:55:00,9422.36
11484,2025-07-08 21:00:00,9462.39
11485,2025-07-08 21:05:00,9494.41
11486,2025-07-08 21:10:00,9526.36
11487,2025-07-08 21:15:00,9458.36
11488,2025-07-08 21:20:00,9482.39
11489,2025-07-08 21:25:00,9502.37
11490,2025-07-08 21:30:00,9414.36
11491,2025-07-08 21:35:00,9410.36
11492,2025-07-08 21:40:00,9538.39
11493,2025-07-08 21:45:00,9550.41
11494,2025-07-08 21:50:00,9510.35
11495,2025-07-08 21:55:00,9538.39
11496,2025-07-08 22:00:00,9426.36
11497,2025-07-08 22:05:00,9434.35
11498,2025-07-08 22:10:00,9250.37
11499,2025-07-08 22:15:00,9254.43
11500,2025-07-08 22:20:00,9254.38
11501,2025-07-08 22:25:00,9290.41
11502,2025-07-08 22:30:00,9342.41
11503,2025-07-08 22:35:00,9306.39
11504,2025-07-08 22:40:00,9338.37
11505,2025-07-08 22:45:00,9230.38
11506,2025-07-08 22:50:00,9258.41
11507,2025-07-08 22:55:00,9198.38
11508,2025-07-08 23:00:00,9298.38
11509,2025-07-08 23:05:00,9218.38
11510,2025-07-08 23:10:00,9338.33
11511,2025-07-08 23:15:00,9234.39
11512,2025-07-08 23:20:00,9310.38
11513,2025-07-08 23:25:00,9290.36
11514,2025-07-08 23:30:00,9274.38
11515,2025-07-08 23:35:00,9238.38
11516,2025-07-08 23:40:00,9258.38
11517,2025-07-08 23:45:00,9162.39
11518,2025-07-08 23:50:00,9226.37
11519,2025-07-08 23:55:00,9154.4
11520,2025-07-09 00:00:00,9174.41
11521,2025-07-09 00:05:00,9286.39
11522,2025-07-09 00:10:00,9230.43
11523,2025-07-09 00:15:00,9206.36
11524,2025-07-09 00:20:00,9262.4
11525,2025-07-09 00:25:00,9250.35
11526,2025-07-09 00:30:00,9218.38
11527,2025-07-09 00:35:00,9234.38
11528,2025-07-09 00:40:00,9266.36
11529,2025-07-09 00:45:00,9250.41
11530,2025-07-09 00:50:00,9198.36
11531,2025-07-09 00:55:00,9246.4
11532,2025-07-09 01:00:00,9274.36
11533,2025-07-09 01:05:00,9270.37
11534,2025-07-09 01:10:00,9306.36
11535,2025-07-09 01:15:00,9238.38
11536,2025-07-09 01:20:00,9202.37
11537,2025-07-09 01:25:00,9322.37
11538,2025-07-09 01:30:00,9330.36
11539,2025-07-09 01:35:00,9290.34
11540,2025-07-09 01:40:00,9374.35
11541,2025-07-09 01:45:00,9350.42
11542,2025-07-09 01:50:00,9314.34
11543,2025-07-09 01:55:00,9338.35
11544,2025-07-09 02:00:00,9322.36
11545,2025-07-09 02:05:00,9294.38
11546,2025-07-09 02:10:00,9326.38
11547,2025-07-09 02:15:00,9358.36
11548,2025-07-09 02:20:00,9354.41
11549,2025-07-09 02:25:00,9298.4
11550,2025-07-09 02:30:00,9226.39
11551,2025-07-09 02:35:00,9254.36
11552,2025-07-09 02:40:00,9298.36
11553,2025-07-09 02:45:00,9310.38
11554,2025-07-09 02:50:00,9202.36
11555,2025-07-09 02:55:00,9206.38
11556,2025-07-09 03:00:00,9274.37
11557,2025-07-09 03:05:00,9270.4
11558,2025-07-09 03:10:00,9198.36
11559,2025-07-09 03:15:00,9286.38
11560,2025-07-09 03:20:00,9298.41
11561,2025-07-09 03:25:00,9270.36
11562,2025-07-09 03:30:00,9282.38
11563,2025-07-09 03:35:00,9270.36
11564,2025-07-09 03:40:00,9214.35
11565,2025-07-09 03:45:00,9258.36
11566,2025-07-09 03:50:00,9274.37
11567,2025-07-09 03:55:00,9286.38
11568,2025-07-09 04:00:00,9198.36
11569,2025-07-09 04:05:00,9254.4
11570,2025-07-09 04:10:00,9226.37
11571,2025-07-09 04:15:00,9278.35
11572,2025-07-09 04:20:00,9250.36
11573,2025-07-09 04:25:00,9218.37
11574,2025-07-09 04:30:00,9214.37
11575,2025-07-09 04:35:00,9178.41
11576,2025-07-09 04:40:00,9214.38
11577,2025-07-09 04:45:00,9214.36
11578,2025-07-09 04:50:00,9194.37
11579,2025-07-09 04:55:00,9262.38
11580,2025-07-09 05:00:00,9246.38
11581,2025-07-09 05:05:00,9218.39
11582,2025-07-09 05:10:00,9178.36
11583,2025-07-09 05:15:00,9194.42
11584,2025-07-09 05:20:00,9154.36
11585,2025-07-09 05:25:00,9198.41
11586,2025-07-09 05:30:00,9166.38
11587,2025-07-09 05:35:00,9326.38
11588,2025-07-09 05:40:00,9122.42
11589,2025-07-09 05:45:00,9198.41
11590,2025-07-09 05:50:00,9110.37
11591,2025-07-09 05:55:00,9202.38
11592,2025-07-09 06:00:00,9150.38
11593,2025-07-09 06:05:00,9170.38
11594,2025-07-09 06:10:00,9262.39
11595,2025-07-09 06:15:00,9218.37
11596,2025-07-09 06:20:00,9210.4
11597,2025-07-09 06:25:00,9290.39
11598,2025-07-09 06:30:00,9182.37
11599,2025-07-09 06:35:00,9214.38
11600,2025-07-09 06:40:00,9226.39
11601,2025-07-09 06:45:00,9118.42
11602,2025-07-09 06:50:00,9146.37
11603,2025-07-09 06:55:00,9250.41
11604,2025-07-09 07:00:00,9282.41
11605,2025-07-09 07:05:00,9282.44
11606,2025-07-09 07:10:00,9342.38
11607,2025-07-09 07:15:00,9234.38
11608,2025-07-09 07:20:00,9226.41
11609,2025-07-09 07:25:00,9190.44
11610,2025-07-09 07:30:00,9294.39
11611,2025-07-09 07:35:00,9270.36
11612,2025-07-09 07:40:00,9206.39
11613,2025-07-09 07:45:00,9186.37
11614,2025-07-09 07:50:00,9238.38
11615,2025-07-09 07:55:00,9310.36
11616,2025-07-09 08:00:00,9262.38
11617,2025-07-09 08:05:00,9250.45
11618,2025-07-09 08:10:00,9174.4
11619,2025-07-09 08:15:00,9294.41
11620,2025-07-09 08:20:00,9278.38
11621,2025-07-09 08:25:00,9318.43
11622,2025-07-09 08:30:00,9342.38
11623,2025-07-09 08:35:00,9142.4
11624,2025-07-09 08:40:00,9238.37
11625,2025-07-09 08:45:00,9266.41
11626,2025-07-09 08:50:00,9238.37
11627,2025-07-09 08:55:00,9242.34
11628,2025-07-09 09:00:00,9146.38
11629,2025-07-09 09:05:00,9326.38
11630,2025-07-09 09:10:00,9270.36
11631,2025-07-09 09:15:00,9170.42
11632,2025-07-09 09:20:00,9330.39
11633,2025-07-09 09:25:00,9278.38
11634,2025-07-09 09:30:00,9194.39
11635,2025-07-09 09:35:00,9226.38
11636,2025-07-09 09:40:00,9122.41
11637,2025-07-09 09:45:00,9190.4
11638,2025-07-09 09:50:00,9210.36
11639,2025-07-09 09:55:00,9210.42
11640,2025-07-09 10:00:00,9346.38
11641,2025-07-09 10:05:00,9218.41
11642,2025-07-09 10:10:00,9290.37
11643,2025-07-09 10:15:00,9250.37
11644,2025-07-09 10:20:00,9282.38
11645,2025-07-09 10:25:00,9202.38
11646,2025-07-09 10:30:00,9206.38
11647,2025-07-09 10:35:00,9218.35
11648,2025-07-09 10:40:00,9310.4
11649,2025-07-09 10:45:00,9250.36
11650,2025-07-09 10:50:00,9282.4
11651,2025-07-09 10:55:00,9206.35
11652,2025-07-09 11:00:00,9278.38
11653,2025-07-09 11:05:00,9350.36
11654,2025-07-09 11:10:00,9394.37
11655,2025-07-09 11:15:00,9382.42
11656,2025-07-09 11:20:00,9406.38
11657,2025-07-09 11:25:00,9374.45
11658,2025-07-09 11:30:00,9386.35
11659,2025-07-09 11:35:00,9430.38
11660,2025-07-09 11:40:00,9398.39
11661,2025-07-09 11:45:00,9494.39
11662,2025-07-09 11:50:00,9350.36
11663,2025-07-09 11:55:00,9362.37
11664,2025-07-09 12:00:00,9414.42
11665,2025-07-09 12:05:00,9390.38
11666,2025-07-09 12:10:00,9454.38
11667,2025-07-09 12:15:00,9406.36
11668,2025-07-09 12:20:00,9338.39
11669,2025-07-09 12:25:00,9418.37
11670,2025-07-09 12:30:00,9442.42
11671,2025-07-09 12:35:00,9434.4
11672,2025-07-09 12:40:00,9426.36
11673,2025-07-09 12:45:00,9466.36
11674,2025-07-09 12:50:00,9482.38
11675,2025-07-09 12:55:00,9438.39
11676,2025-07-09 13:00:00,9486.4
11677,2025-07-09 13:05:00,9522.38
11678,2025-07-09 13:10:00,9522.37
11679,2025-07-09 13:15:00,9626.42
11680,2025-07-09 13:20:00,9638.39
11681,2025-07-09 13:25:00,9434.36
11682,2025-07-09 13:30:00,9430.36
11683,2025-07-09 13:35:00,9546.38
11684,2025-07-09 13:40:00,9502.37
11685,2025-07-09 13:45:00,9390.41
11686,2025-07-09 13:50:00,9462.38
11687,2025-07-09 13:55:00,9446.36
11688,2025-07-09 14:00:00,9454.42
11689,2025-07-09 14:05:00,9438.4
11690,2025-07-09 14:10:00,9458.39
11691,2025-07-09 14:15:00,9522.39
11692,2025-07-09 14:20:00,9538.38
11693,2025-07-09 14:25:00,9486.41
11694,2025-07-09 14:30:00,9506.41
11695,2025-07-09 14:35:00,9558.38
11696,2025-07-09 14:40:00,9434.39
11697,2025-07-09 14:45:00,9546.41
11698,2025-07-09 14:50:00,9462.41
11699,2025-07-09 14:55:00,9526.38
11700,2025-07-09 15:00:00,9474.36
11701,2025-07-09 15:05:00,9510.4
11702,2025-07-09 15:10:00,9446.38
11703,2025-07-09 15:15:00,9386.39
11704,2025-07-09 15:20:00,9382.37
11705,2025-07-09 15:25:00,9534.39
11706,2025-07-09 15:30:00,9554.36
11707,2025-07-09 15:35:00,9530.4
11708,2025-07-09 15:40:00,9478.36
11709,2025-07-09 15:45:00,9426.35
11710,2025-07-09 15:50:00,9482.41
11711,2025-07-09 15:55:00,9506.38
11712,2025-07-09 16:00:00,9438.39
11713,2025-07-09 16:05:00,9470.37
11714,2025-07-09 16:10:00,9450.4
11715,2025-07-09 16:15:00,9342.36
11716,2025-07-09 16:20:00,9514.42
11717,2025-07-09 16:25:00,9666.42
11718,2025-07-09 16:30:00,9494.37
11719,2025-07-09 16:35:00,9362.41
11720,2025-07-09 16:40:00,9474.4
11721,2025-07-09 16:45:00,9426.39
11722,2025-07-09 16:50:00,9474.41
11723,2025-07-09 16:55:00,9478.39
11724,2025-07-09 17:00:00,9610.36
11725,2025-07-09 17:05:00,9570.38
11726,2025-07-09 17:10:00,9510.38
11727,2025-07-09 17:15:00,9490.39
11728,2025-07-09 17:20:00,9470.41
11729,2025-07-09 17:25:00,9554.38
11730,2025-07-09 17:30:00,9474.4
11731,2025-07-09 17:35:00,9630.38
11732,2025-07-09 17:40:00,9690.38
11733,2025-07-09 17:45:00,9562.39
11734,2025-07-09 17:50:00,9474.44
11735,2025-07-09 17:55:00,9470.36
11736,2025-07-09 18:00:00,9498.39
11737,2025-07-09 18:05:00,9566.41
11738,2025-07-09 18:10:00,9506.36
11739,2025-07-09 18:15:00,9542.39
11740,2025-07-09 18:20:00,9522.38
11741,2025-07-09 18:25:00,9622.36
11742,2025-07-09 18:30:00,9490.41
11743,2025-07-09 18:35:00,9710.4
11744,2025-07-09 18:40:00,9618.38
11745,2025-07-09 18:45:00,9462.41
11746,2025-07-09 18:50:00,9466.38
11747,2025-07-09 18:55:00,9474.38
11748,2025-07-09 19:00:00,9642.39
11749,2025-07-09 19:05:00,9610.39
11750,2025-07-09 19:10:00,9502.4
11751,2025-07-09 19:15:00,9486.38
11752,2025-07-09 19:20:00,9442.4
11753,2025-07-09 19:25:00,9518.38
11754,2025-07-09 19:30:00,9414.38
11755,2025-07-09 19:35:00,9614.37
11756,2025-07-09 19:40:00,9594.36
11757,2025-07-09 19:45:00,9482.36
11758,2025-07-09 19:50:00,9558.37
11759,2025-07-09 19:55:00,9478.38
11760,2025-07-09 20:00:00,9454.39
11761,2025-07-09 20:05:00,9446.4
11762,2025-07-09 20:10:00,9466.43
11763,2025-07-09 20:15:00,9622.41
11764,2025-07-09 20:20:00,9722.37
11765,2025-07-09 20:25:00,9582.36
11766,2025-07-09 20:30:00,9654.37
11767,2025-07-09 20:35:00,9442.36
11768,2025-07-09 20:40:00,9478.35
11769,2025-07-09 20:45:00,9498.37
11770,2025-07-09 20:50:00,9502.4
11771,2025-07-09 20:55:00,9538.37
11772,2025-07-09 21:00:00,9434.36
11773,2025-07-09 21:05:00,9554.37
11774,2025-07-09 21:10:00,9546.42
11775,2025-07-09 21:15:00,9450.39
11776,2025-07-09 21:20:00,9422.39
11777,2025-07-09 21:25:00,9494.36
11778,2025-07-09 21:30:00,9422.37
11779,2025-07-09 21:35:00,9438.36
11780,2025-07-09 21:40:00,9510.4
11781,2025-07-09 21:45:00,9502.38
11782,2025-07-09 21:50:00,9498.4
11783,2025-07-09 21:55:00,9506.38
11784,2025-07-09 22:00:00,9522.36
11785,2025-07-09 22:05:00,9446.39
11786,2025-07-09 22:10:00,9526.42
11787,2025-07-09 22:15:00,9522.42
11788,2025-07-09 22:20:00,9506.38
11789,2025-07-09 22:25:00,9514.37
11790,2025-07-09 22:30:00,9578.35
11791,2025-07-09 22:35:00,9466.38
11792,2025-07-09 22:40:00,9550.38
11793,2025-07-09 22:45:00,9510.41
11794,2025-07-09 22:50:00,9550.4
11795,2025-07-09 22:55:00,9494.36
11796,2025-07-09 23:00:00,9482.4
11797,2025-07-09 23:05:00,9454.41
11798,2025-07-09 23:10:00,9450.38
11799,2025-07-09 23:15:00,9466.38
11800,2025-07-09 23:20:00,9478.37
11801,2025-07-09 23:25:00,9502.41
11802,2025-07-09 23:30:00,9478.42
11803,2025-07-09 23:35:00,9454.39
11804,2025-07-09 23:40:00,9502.39
11805,2025-07-09 23:45:00,9402.39
11806,2025-07-09 23:50:00,9490.38
11807,2025-07-09 23:55:00,9454.38
11808,2025-07-10 00:00:00,9534.4
11809,2025-07-10 00:05:00,9530.37
11810,2025-07-10 00:10:00,9502.39
11811,2025-07-10 00:15:00,9530.44
11812,2025-07-10 00:20:00,9518.38
11813,2025-07-10 00:25:00,9466.39
11814,2025-07-10 00:30:00,9506.37
11815,2025-07-10 00:35:00,9554.36
11816,2025-07-10 00:40:00,9494.36
11817,2025-07-10 00:45:00,9538.39
11818,2025-07-10 00:50:00,9582.4
11819,2025-07-10 00:55:00,9502.39
11820,2025-07-10 01:00:00,9606.36
11821,2025-07-10 01:05:00,9582.34
11822,2025-07-10 01:10:00,9526.36
11823,2025-07-10 01:15:00,9594.39
11824,2025-07-10 01:20:00,9526.38
11825,2025-07-10 01:25:00,9562.39
11826,2025-07-10 01:30:00,9502.39
11827,2025-07-10 01:35:00,9478.41
11828,2025-07-10 01:40:00,9542.42
11829,2025-07-10 01:45:00,9546.41
11830,2025-07-10 01:50:00,9534.42
11831,2025-07-10 01:55:00,9494.39
11832,2025-07-10 02:00:00,9454.39
11833,2025-07-10 02:05:00,9486.36
11834,2025-07-10 02:10:00,9498.39
11835,2025-07-10 02:15:00,9450.38
11836,2025-07-10 02:20:00,9446.4
11837,2025-07-10 02:25:00,9450.41
11838,2025-07-10 02:30:00,9430.33
11839,2025-07-10 02:35:00,9470.37
11840,2025-07-10 02:40:00,9442.36
11841,2025-07-10 02:45:00,9518.36
11842,2025-07-10 02:50:00,9410.38
11843,2025-07-10 02:55:00,9382.36
11844,2025-07-10 03:00:00,9410.38
11845,2025-07-10 03:05:00,9394.38
11846,2025-07-10 03:10:00,9486.39
11847,2025-07-10 03:15:00,9490.39
11848,2025-07-10 03:20:00,9426.4
11849,2025-07-10 03:25:00,9482.38
11850,2025-07-10 03:30:00,9458.38
11851,2025-07-10 03:35:00,9514.41
11852,2025-07-10 03:40:00,9478.38
11853,2025-07-10 03:45:00,9506.39
11854,2025-07-10 03:50:00,9462.38
11855,2025-07-10 03:55:00,9430.38
11856,2025-07-10 04:00:00,9526.38
11857,2025-07-10 04:05:00,9470.38
11858,2025-07-10 04:10:00,9502.36
11859,2025-07-10 04:15:00,9514.38
11860,2025-07-10 04:20:00,9554.39
11861,2025-07-10 04:25:00,9550.39
11862,2025-07-10 04:30:00,9466.38
11863,2025-07-10 04:35:00,9498.36
11864,2025-07-10 04:40:00,9534.4
11865,2025-07-10 04:45:00,9474.4
11866,2025-07-10 04:50:00,9482.38
11867,2025-07-10 04:55:00,9482.38
11868,2025-07-10 05:00:00,9494.35
11869,2025-07-10 05:05:00,9494.38
11870,2025-07-10 05:10:00,9502.39
11871,2025-07-10 05:15:00,9582.36
11872,2025-07-10 05:20:00,9414.38
11873,2025-07-10 05:25:00,9418.4
11874,2025-07-10 05:30:00,9590.37
11875,2025-07-10 05:35:00,9510.37
11876,2025-07-10 05:40:00,9570.4
11877,2025-07-10 05:45:00,9530.41
11878,2025-07-10 05:50:00,9666.39
11879,2025-07-10 05:55:00,9502.38
11880,2025-07-10 06:00:00,9538.39
11881,2025-07-10 06:05:00,9418.34
11882,2025-07-10 06:10:00,9574.37
11883,2025-07-10 06:15:00,9738.38
11884,2025-07-10 06:20:00,9638.38
11885,2025-07-10 06:25:00,9782.39
11886,2025-07-10 06:30:00,9542.38
11887,2025-07-10 06:35:00,9650.36
11888,2025-07-10 06:40:00,9658.38
11889,2025-07-10 06:45:00,9586.38
11890,2025-07-10 06:50:00,9662.39
11891,2025-07-10 06:55:00,9730.41
11892,2025-07-10 07:00:00,9546.37
11893,2025-07-10 07:05:00,9786.37
11894,2025-07-10 07:10:00,9598.38
11895,2025-07-10 07:15:00,9606.38
11896,2025-07-10 07:20:00,9726.38
11897,2025-07-10 07:25:00,9610.39
11898,2025-07-10 07:30:00,9686.41
11899,2025-07-10 07:35:00,9590.37
11900,2025-07-10 07:40:00,9658.41
11901,2025-07-10 07:45:00,9834.38
11902,2025-07-10 07:50:00,9654.36
11903,2025-07-10 07:55:00,9686.37
11904,2025-07-10 08:00:00,9474.37
11905,2025-07-10 08:05:00,9526.38
11906,2025-07-10 08:10:00,9650.36
11907,2025-07-10 08:15:00,9634.36
11908,2025-07-10 08:20:00,9534.4
11909,2025-07-10 08:25:00,9482.42
11910,2025-07-10 08:30:00,9514.38
11911,2025-07-10 08:35:00,9434.36
11912,2025-07-10 08:40:00,9458.39
11913,2025-07-10 08:45:00,9566.41
11914,2025-07-10 08:50:00,9582.41
11915,2025-07-10 08:55:00,9498.39
11916,2025-07-10 09:00:00,9454.38
11917,2025-07-10 09:05:00,9550.44
11918,2025-07-10 09:10:00,9474.36
11919,2025-07-10 09:15:00,9790.38
11920,2025-07-10 09:20:00,9714.38
11921,2025-07-10 09:25:00,9706.39
11922,2025-07-10 09:30:00,9546.41
11923,2025-07-10 09:35:00,9594.37
11924,2025-07-10 09:40:00,9482.38
11925,2025-07-10 09:45:00,9762.39
11926,2025-07-10 09:50:00,9550.38
11927,2025-07-10 09:55:00,9694.37
11928,2025-07-10 10:00:00,9778.37
11929,2025-07-10 10:05:00,9674.44
11930,2025-07-10 10:10:00,9630.38
11931,2025-07-10 10:15:00,9734.4
11932,2025-07-10 10:20:00,9678.4
11933,2025-07-10 10:25:00,9738.39
11934,2025-07-10 10:30:00,9770.35
11935,2025-07-10 10:35:00,9614.41
11936,2025-07-10 10:40:00,9466.41
11937,2025-07-10 10:45:00,9658.37
11938,2025-07-10 10:50:00,9814.38
11939,2025-07-10 10:55:00,9678.39
11940,2025-07-10 11:00:00,9714.38
11941,2025-07-10 11:05:00,9610.38
11942,2025-07-10 11:10:00,9478.37
11943,2025-07-10 11:15:00,9598.39
11944,2025-07-10 11:20:00,9590.38
11945,2025-07-10 11:25:00,9454.42
11946,2025-07-10 11:30:00,9526.38
11947,2025-07-10 11:35:00,9494.38
11948,2025-07-10 11:40:00,9414.38
11949,2025-07-10 11:45:00,9518.37
11950,2025-07-10 11:50:00,9586.38
11951,2025-07-10 11:55:00,9426.38
11952,2025-07-10 12:00:00,9450.41
11953,2025-07-10 12:05:00,9426.36
11954,2025-07-10 12:10:00,9478.47
11955,2025-07-10 12:15:00,9526.38
11956,2025-07-10 12:20:00,9526.36
11957,2025-07-10 12:25:00,9450.39
11958,2025-07-10 12:30:00,9510.38
11959,2025-07-10 12:35:00,9462.37
11960,2025-07-10 12:40:00,9554.4
11961,2025-07-10 12:45:00,9498.37
11962,2025-07-10 12:50:00,9430.41
11963,2025-07-10 12:55:00,9494.47
11964,2025-07-10 13:00:00,9382.36
11965,2025-07-10 13:05:00,9462.41
11966,2025-07-10 13:10:00,9538.38
11967,2025-07-10 13:15:00,9538.39
11968,2025-07-10 13:20:00,9554.4
11969,2025-07-10 13:25:00,9538.36
